id,question,gold_program,gold_answer,program_step1,program_step2
CME/2010/page_123.pdf-1,Tỷ lệ phần trăm của các kế hoạch bồi thường cổ phần không được cổ đông bảo đảm phê duyệt là bao nhiêu?,"divide(5978, 1217121)",0.00491,"divide(5978, 1217121)","divide(5978, 1217121)"
masvn/2020/2020053-200427_VCB_1Q20_review_vn/page_1_QA2,tổng thu nhập dự kiến (bao gồm thu nhập lãi thuần và thu nhập ngoài lãi) cho năm 2022 là bao nhiêu tỷ đồng?,"add(54821, 22402)",77223.0,"add(54821, 22402)","add(54821, 22402)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QA4,Chênh lệch giữa tổng dự phòng trích lập trong năm 2020 và khoản dự phòng ghi nhận trong quý 4 năm 2020 là bao nhiêu tỷ đồng?,"subtract(457, 125)",332.0,"subtract(457, 125)
```

Kết quả là:
```plaintext","subtract(457, 125)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB5,EPS (thu nhập trên mỗi cổ phiếu) dự báo năm 2021 tăng bao nhiêu so với năm 2020?,"subtract(5685, 4249)",1436.0,"subtract(5685, 4249), divide(#0, 4249)","subtract(5685, 4249), divide(#0, 4249)"
masvn/2020/2020169-VHMQ32020/page_1_QA5,Tổng lợi nhuận ròng dự phóng cho năm 2020 và 2021 cộng lại là bao nhiêu tỷ đồng?,"add(28207, 32634)",60841.0,"add(28207, 32634)","add(28207, 32634)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB7,Tính tỷ lệ ROE năm 2021 dự báo so với năm 2020 ?,"divide(16.4, 13.2)",1.24242,"subtract(16.4, 13.2), divide(#0, 13.2)
```

Kết quả sẽ là:

```plaintext","subtract(16.4, 13.2), divide(#0, 13.2)"
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QA1,Lãi ròng cao nhất trong giai đoạn 2015-2020(F) là bao nhiêu (tỷ đồng)?,"table_max(Lãi ròng, none)",215.0,"table_max(Lãi ròng, none)","table_max(Lãi ròng, none)"
DRE/2005/page_30.pdf-2,Tổng lợi nhuận từ bán hàng năm 2004 trước khi điều chỉnh tổn thất giảm giá tính theo triệu đô la là bao nhiêu?,"add(424, 10202)",10626.0,"add(16.5, 0.424)","add(16.5, 0.424)"
masvn/2020/2020060-TLG_Companynote_MAS03.06.2020/page_1_QA1,Doanh thu nội địa năm 2019 là bao nhiêu tỷ đồng?,"multiply(3252, 0.84)",2731.68,"```plaintext
multiply(3298, 0.84)","multiply(3298, 0.84)"
DISCA/2011/page_49.pdf-2,tỷ lệ phần trăm tổng lợi tức cổ đông tích lũy trên DISCB từ ngày 18 tháng 9 năm 2008 đến ngày 31 tháng 12 năm 2011 là bao nhiêu?,"subtract(217.56, 100), divide(#0, 100)",1.1756,"subtract(217.56, 100), divide(#0, 100), subtract(138.19, 100), divide(#0, 100), subtract(#0, #1), divide(#0, #1)","subtract(217.56, 100), divide(#0, 100), subtract(138.19, 100), divide(#0, 100), subtract(#0, #1), divide(#0, #1)"
JPM/2012/page_140.pdf-1,Tỷ lệ thay đổi phần trăm trong các cam kết liên quan đến cho vay từ năm 2011 đến 2012 là bao nhiêu?,"subtract(434814, 382739), divide(#0, 382739)",0.13606,"subtract(434814, 382739), divide(#0, 382739), multiply(#0, 100)","multiply(subtract(434814, 382739), 100), divide(#0, 382739)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA6,"năm 2019, tỷ lệ P/B mục tiêu là bao nhiêu?","divide(28800, 18765)",1.53477,none,none
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA3,"Giá đóng cửa, giá đóng cửa của CRE vào ngày 16/12/2021 là bao nhiêu?","add(1, 0.396), divide(55300, #0)",39613.18052,"divide(55300, 1.396)","divide(55300, 1.396)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB3,Lợi nhuận ròng (NP) năm 2016 so với năm 2015 giảm bao nhiêu VNDbn?,"subtract(685645, 588701)",96944.0,,"subtract(588701, 685645), divide(#0, 685645)
```

**Kết quả:**
```plaintext"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA4,Tổng tỷ lệ sở hữu của Công ty cổ phần tập đoàn SSG và Công ty TNHH tập đoàn Bitexco tại IDC là bao nhiêu?,"add(22.5, 22.5)",45.0,"add(22.5, 22.5)","add(22.5, 22.5)"
ANET/2015/page_156.pdf-2,Phần hiện tại của giá trị hiện tại các nghĩa vụ thuê là bao nhiêu?,"divide(1336, 42546)",0.0314,"subtract(18917, 1336)
```

Kết quả sẽ là:
```plaintext",...
GPN/2010/page_87.pdf-2,tỷ lệ phần trăm thay đổi chi phí bồi thường dựa trên cổ phiếu sau thuế từ năm 2009 đến năm 2010 là bao nhiêu?,"subtract(18.1, 6.3), subtract(14.6, 5.2), subtract(#0, #1), divide(#2, #1)",0.25532,"subtract(24.4, 19.8), divide(#0, 19.8)","subtract(24.4, 19.8), divide(#0, 19.8)"
ABC/2005/page_49.pdf-1,"Nếu không tính chi phí trợ cấp thôi việc cho nhân viên trong năm 2004 và 2005, lợi nhuận ròng sẽ tăng thêm bao nhiêu triệu?","add(13.3, 5.4)",18.7,"add(5.4, 13.3)","add(5.4, 13.3)"
masvn/2020/2020169-VHMQ32020/page_1_QA8,"Cho P/E mục tiêu cho năm 2021 là 11.5 lần. Sử dụng EPS năm 2021, giá cổ phiếu mục tiêu ngụ ý là bao nhiêu VND?","multiply(11.5, 9743)",112044.5,"multiply(11.5, 9743)","multiply(11.5, 9743)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QB1,Lợi nhuận ròng của MBB trong năm 2018 tăng trưởng so với năm trước là bao nhiêu phần trăm?,"subtract(6113, 3520), divide(#0, 3520)",0.73665,"subtract(6113, 2496), divide(#0, 2496)
```

Kết quả:
```plaintext","subtract(6113, 2496), divide(#0, 2496)"
masvn/2020/2020077-V1_VN_Galvanized-steel-Outlook/page_13_QA4,Giá trị cổ phiếu tính toán được chênh lệch bao nhiêu so với giá mục tiêu được đề cập trong văn bản?,"subtract(16711, 16700)",11.0,"subtract(16711, 16700)","subtract(16711, 16700)"
masvn/2020/2020077-V1_VN_Galvanized-steel-Outlook/page_13_QB9,"So sánh giá trị cổ phiếu HSG theo phương pháp EV/EBITDA với giá mục tiêu khuyến nghị, giá mục tiêu chênh lệch bao nhiêu?","subtract(16700, 27789)",-11089.0,"subtract(16711, 27789)","subtract(16711, 27789)"
ZBH/2015/page_57.pdf-3,Sự thay đổi về tổng chi phí sau thuế cho khoản bồi thường dựa trên cổ phiếu từ năm 2013 đến 2014 là bao nhiêu triệu?,"subtract(33.9, 32.9)",1.0,"subtract(33.9, 32.9)
```

Kết quả là:
```plaintext","subtract(33.9, 32.9)"
masvn/2021/2021132-VNREE_Updatereport_Hold_MAS_10042021/page_10_QA4,Giá trị có trọng số của phương pháp SoTP  chiếm bao nhiêu phần trăm trong tổng giá trị khuyến nghị ?,"divide(35324, 72474)",0.4874,"divide(35324, 72474)","divide(35324, 72474)"
AAL/2014/page_15.pdf-3,Tỷ lệ tổng số nhân viên của American so với nhân viên của US Airways là bao nhiêu?,"divide(61600, 32800)",1.87805,"divide(61600, 32800)","divide(61600, 32800)"
GS/2012/page_189.pdf-4,Tỷ lệ phần trăm thay đổi tài sản có trọng số rủi ro tại GS Bank USA giữa năm 2011 và 2012 là bao nhiêu?,"subtract(109669, 112824), divide(#0, 112824)",-0.02796,,"subtract(109669, 112824), divide(#0, 112824)"
AWK/2012/page_117.pdf-3,Tổng thay đổi trong các lợi ích thuế chưa được công nhận tính bằng triệu đô la từ ngày 1 tháng 1 năm 2011 đến ngày 31 tháng 12 năm 2011 là bao nhiêu?,"subtract(158578, 118314)",40264.0,"subtract(158578, 118314)","subtract(158578, 118314)"
masvn/2020/2020029-POW_FlashNote1H2019/page_1_QB9,"So sánh P/B của POW trong năm 2018 và 2019F, có sự thay đổi như thế nào?","subtract(1.5, 1.5)",0.0,"subtract(1.5, 1.5)","subtract(1.5, 1.5)"
ILMN/2008/page_82.pdf-2,Giá trị cổ phiếu đã được thực hiện trong năm 2011 là bao nhiêu?,"multiply(1125734, 10.91)",12281757.94,"multiply(1125734, 10.91)
```

Kết quả sẽ là:

```plaintext","multiply(1125734, 10.91)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QB5,Tính mức tăng dự kiến của lợi nhuận sau thuế từ năm 2018 đến 2019.,"subtract(8581, 6113), divide(#0, 6113)",0.40373,"```plaintext
subtract(8581, 6113), divide(#0, 6113), multiply(#0, 100)","subtract(8581, 6113), divide(#0, 6113), multiply(#0, 100)"
ABMD/2007/page_78.pdf-1,độ biến động trung bình kỳ vọng được sử dụng trong công thức black scholes là bao nhiêu?,"table_average(biến động dự kiến, none)",0.74,,"table_average(biến động dự kiến, none)"
MSI/2012/page_87.pdf-1,Độ biến động trung bình dự kiến của giá trị hợp lý ước tính trung bình trọng số của quyền chọn cổ phiếu nhân viên từ năm 2010 đến 2012 là bao nhiêu?,"add(24.0, 28.8), add(41.7, #0), divide(#1, 3)",31.5,,"table_average(biến động dự kiến, none)"
AMT/2012/page_118.pdf-3,"Tài sản cố định chiếm bao nhiêu phần trăm trong giá mua của Brazil, theo xác định cuối cùng?","divide(83539, 1000), divide(#0, 585.3)",0.14273,"divide(451539, 488935)","divide(451539, 488935)"
IP/2009/page_45.pdf-2,"Tỷ lệ phần trăm của các nghĩa vụ hợp đồng cho các khoản thanh toán tương lai theo các khoản nợ hiện có, hợp đồng thuê và nghĩa vụ mua hàng tính đến ngày 31 tháng 12 năm 2009, đến hạn vào năm 2012 là bao nhiêu phần trăm là các khoản đáo hạn nợ dài hạn?","divide(199, 946)",0.21036,"divide(946, 946), multiply(#0, 100)","add(199, 124), add(#0, 623), divide(#0, 946), multiply(#0, 100)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QA7,ROE (%) trung bình từ 12/15 đến 12/19F là bao nhiêu?,"table_average(ROE (%), none)",0.1666,"table_average(ROE (%), none)","table_average(ROE (%), none)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA7,Tốc độ tăng trưởng dự kiến của Lợi nhuận sau thuế (LNST) từ năm 2019 đến năm 2020 là bao nhiêu phần trăm?,"subtract(553, 345), divide(#0, 345)",0.6029,"subtract(553, 345), divide(#0, 345), multiply(#0, 100)
```

Calculating the values:

1. \(553 - 345 = 208\)
2. \(\frac{208}{345} \approx 0.6029\)
3. \(0.6029 \times 100 \approx 60.29\)

Thus, the growth rate is approximately 60.29%.

```plaintext",...
masvn/2020/2020029-POW_FlashNote1H2019/page_1_QA6,"Dựa trên giá mục tiêu 14.850 đ/cp và EPS dự phóng năm 2019, P/E dự phóng là bao nhiêu?","divide(14850, 818)",18.15403,"divide(14850, 818)
```

Kết quả sẽ là:

```plaintext","divide(14850, 818)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_9_QB7,"So sánh giá trị theo tỷ trọng của phương pháp P/E và P/B, 2 phương pháp chênh lệch bao nhiêu?","subtract(19038.80, 9445.09)",9593.71,"subtract(19038.80, 9445.09)","subtract(19038.80, 9445.09)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB2,Tỷ lệ tăng trưởng doanh thu từ năm 2020 dự báo đến năm 2021 dự báo là bao nhiêu phần trăm?,"subtract(7205, 5977), divide(#0, 5977)",0.20545,"subtract(7205, 5977), divide(#0, 5977), multiply(#0, 100)
```

Calculating the result:

1. \(1,228 / 5,977 \approx 0.2056\)
2. \(0.2056 \times 100 = 20.56\)

Thus, the answer is:

```plaintext","subtract(7205, 5977), divide(#0, 5977), multiply(#0, 100)"
masvn/2020/2020169-VHMQ32020/page_1_QB2,Tính tỷ lệ tăng trưởng phần trăm của lợi nhuận ròng từ năm 2020 đến 2021.,"subtract(32634, 28207), divide(#0, 28207)",0.15695,"subtract(32634, 28207), divide(#0, 28207), multiply(#0, 100)","multiply(subtract(32634, 28207), 100), divide(#0, 28207)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QA2,Doanh thu thuần dự báo cho năm 2021(F) sẽ thay đổi bao nhiêu phần trăm so với năm 2019?,"subtract(7205, 8310), divide(#0, 8310)",-0.13297,"subtract(7205, 8310), divide(#0, 8310), multiply(#0, 100)
```

Kết quả sẽ là:

```plaintext","subtract(7205, 8310), divide(#0, 8310)"
DISCA/2011/page_49.pdf-1,Tỷ lệ phần trăm tổng lợi tức cổ đông tích lũy trên DISCA từ ngày 18 tháng 9 năm 2008 đến ngày 31 tháng 12 năm 2011 là bao nhiêu?,"subtract(296.67, 100), divide(#0, 100)",1.9667,"subtract(296.67, 100), divide(#0, 100)","subtract(296.67, 100), divide(#0, 100)"
masvn/2020/2020155-201005_BID_3Q20-review-vn/page_6_QB5,Tính tỷ lệ phần trăm tăng trưởng lợi nhuận trước thuế quý 3 năm 2020 so với quý 3 năm 2019.,"subtract(2703, 2319), divide(#0, 2319)",0.16559,"subtract(2703, 2319), divide(#0, 2319)","subtract(2703, 2319), divide(#0, 2319)"
GS/2017/page_86.pdf-2,"Tính bằng triệu đô la cho quý tư năm 2017 và 2016, tổng vốn cấp 1 là bao nhiêu?","add(78227, 81808)",160035.0,"**
```plaintext
add(78227, 81808)
```

**","add(78227, 81808)"
masvn/2020/2020007-RealEstatestocks_VaR_V_final/page_2_QB8,Tính tổng lợi nhuận của các ngành Tiêu dùng không thiết yếu và Tiện ích ?,"add(2.49, 27.47)",29.96,"add(2.49, 27.47)","add(2.49, 27.47)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA5,Doanh thu năm 2019 đã giảm bao nhiêu so với năm 2018?,"subtract(4929, 5119)",-190.0,"subtract(5119, 4929)","subtract(5119, 4929)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QB4,Tính phần trăm thay đổi lợi nhuận ròng từ năm 2020 đến 2021.,"subtract(2371, 1945), divide(#0, 1945)",0.21902,"subtract(2371, 1945), divide(#0, 1945), multiply(#0, 100)","subtract(2371, 1945), multiply(#0, 100), divide(#0, 1945)"
masvn/2020/2020164-DIG_Q3Update_Tradingbuy_MAS_20201117-VN-N/page_1_QB10,Tỷ lệ bồi thường giải phóng mặt bằng dự án Long Tân là bao nhiêu phần trăm so với tổng diện tích?,"divide(80, 322)",0.24845,"divide(80, 322), multiply(#0, 100)","divide(80, 322), multiply(#0, 100)"
UNP/2010/page_21.pdf-2,"Trong quý kết thúc ngày 31 tháng 12 năm 2010, tỷ lệ phần trăm số cổ phiếu mà nhân viên đã cam kết với UPC để thanh toán giá thực hiện quyền chọn cổ phiếu là bao nhiêu?","divide(563220, 3063816)",0.18383,"divide(563220, 3063816), multiply(#0, 100)","divide(563220, 3063816)"
MRO/2017/page_96.pdf-1,"Tỷ lệ xu hướng cuối cùng lớn nhất cho chi phí chăm sóc sức khỏe là bao nhiêu? 4,70% (4,70%) 4,50% (4,50%) 4,50% (4,50%)","table_max(tỷ lệ xu hướng cuối cùng, none)",0.047,"table_max(tỷ lệ xu hướng cuối cùng, none)","table_max(tỷ lệ xu hướng cuối cùng, none)"
masvn/2020/2020169-VHMQ32020/page_1_QA3,Tốc độ tăng trưởng doanh thu dự kiến từ năm 2021 đến năm 2022 là bao nhiêu phần trăm?,"subtract(92975, 80848), divide(#0, 80848)",0.15,"subtract(92975, 80848), divide(#0, 80848)
```

Now, let's calculate the","subtract(92975, 80848), divide(#0, 80848)"
masvn/2021/2021132-VNREE_Updatereport_Hold_MAS_10042021/page_10_QA3,Tính tổng giá trị khuyến nghị bằng cách cộng giá trị có trọng số của phương pháp DCF  và SoTP ,"add(37150, 35324)",72474.0,"add(37150, 35324)","add(37150, 35324)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QB3,Tính sự thay đổi tuyệt đối của biên lợi nhuận hoạt động kinh doanh từ năm 2018 đến năm 2019F.,"subtract(23.4, 22.7)",0.7,"subtract(23.4, 22.7)","subtract(23.4, 22.7)"
masvn/2020/2020053-200427_VCB_1Q20_review_vn/page_1_QB9,Tỷ lệ P/E dự báo cho năm 2022 giảm bao nhiêu so với năm 2019?,"subtract(9.9, 13.8)",-3.9,"subtract(15.8, 9.9), divide(#0, 15.8)","subtract(15.8, 9.9), divide(#0, 15.8)"
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA2,Giá trị định giá theo phương pháp FCFE cao hơn bao nhiêu so với phương pháp FCFF?,"subtract(56064, 54690)",1374.0,"subtract(56064, 54690)","subtract(56064, 54690)"
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA4,Sự khác biệt giữa giá trị hợp lý và giá mục tiêu là bao nhiêu?,"subtract(55377, 55300)",77.0,"subtract(55377, 55300)","subtract(55377, 55300)"
AAL/2013/page_172.pdf-3,Tỷ lệ phần trăm các khiếu nại liên quan đến lao động của người Mỹ trong tổng số các khiếu nại và các nghĩa vụ giải quyết phá sản khác tính đến tháng 12 năm 2013 là bao nhiêu?,"divide(849, 5424)",0.15653,,...
masvn/2020/2020169-VHMQ32020/page_1_QB3,Biên lợi nhuận hoạt động (%) giảm bao nhiêu điểm phần trăm từ năm 2019 đến 2021?,"subtract(57.4, 51.8)",5.6,"subtract(57.4, 51.8)","subtract(57.4, 51.8)"
GS/2014/page_74.pdf-2,"Năm 2014, tỷ lệ phần trăm tài sản không được định giá bằng đô la Mỹ trong tổng tài sản có thể thanh khoản (GCLA) là bao nhiêu?","divide(45410, 179633)",0.25279,"divide(45410, 179633)","divide(45410, 179633)"
ADI/2010/page_80.pdf-1,Tỷ lệ tăng trưởng số dư quỹ thị trường tiền tệ trong năm 2010 là bao nhiêu?,"subtract(1840, 1730), divide(#0, 1730)",0.06358,"subtract(1840, 1730), divide(#0, 1730)
```

Kết quả sẽ là:

```plaintext","subtract(1840, 1730), divide(#0, 1730)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_7_QB5,"So sánh ROA của PPC năm 2019 với năm 2017, mức tăng là bao nhiêu phần trăm?","subtract(17.80, 9.42), divide(#0, 9.42)",0.8896,"subtract(17.80, 9.42), divide(#0, 9.42), multiply(#0, 100)
```

Calculating the result:

1. Subtract ROA in 2017 from ROA in 2019: \(17.80 - 9.42 = 8.38\)
2. Divide the difference by ROA in 2017: \(\frac{8.38}{9.42} \approx 0.8891\)
3. Multiply by 100 to get the percentage: \(0.8891 \times 100 \approx 88.91\)

Thus, the answer is:

```plaintext","subtract(17.80, 9.42), divide(#0, 9.42), multiply(#0, 100)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_9_QA4,Giá trị định giá theo phương pháp P/E cao hơn bao nhiêu so với phương pháp P/B?,"subtract(38077.60, 31483.64)",6593.96,"subtract(38077.60, 31483.64)
```

The answer is:

```plaintext","subtract(38077.60, 31483.64)"
APD/2018/page_121.pdf-2,Mức giảm quan sát được trong tổng giá trị hợp lý của cổ phiếu bị hạn chế đã được cấp trong năm 2017 và 2018 là bao nhiêu?,"subtract(2.2, 4.1), divide(#0, 4.1)",-0.46341,"multiply(56000, 135.74), multiply(42000, 140.28), subtract(#0, #1), divide(#0, 56000 * 135.74)","multiply(56000, 135.74), multiply(42000, 140.28), subtract(#0, #1), divide(#0, #0)"
FIS/2017/page_64.pdf-2,Tỷ lệ phần trăm của sự tăng hoặc giảm tổng thể mà đồng euro chiếm trong năm 2016 là bao nhiêu?,"divide(38, 129)",0.29457,"divide(38, 129)","divide(38, 129)"
GS/2017/page_86.pdf-4,Sự thay đổi tính bằng triệu trong các khoản phơi bày ngoài bảng cân đối kế toán giữa năm 2016 và 2017 là bao nhiêu?,"subtract(408164, 391555)",16609.0,,"subtract(408164, 391555)"
IPG/2006/page_77.pdf-1,Tổng chi phí lãi vay phát sinh từ các trái phiếu không đảm bảo cấp cao đã được mua lại vào tháng 8 năm 2005 là bao nhiêu?,"subtract(258.6, 250.0), subtract(#0, 1.4)",7.2,answer: 258.6,answer: 258.6
ALXN/2016/page_153.pdf-3,Tỷ lệ thay đổi phần trăm trong tổng các nghĩa vụ thuê cơ sở vật chất từ 2015 đến 2016 là bao nhiêu?,"subtract(136, 133), divide(#0, 133)",0.02256,"subtract(136, 133), divide(#0, 133), multiply(#0, 100)","subtract(136, 133), divide(#0, 133), multiply(#0, 100)"
masvn/2020/2020053-200427_VCB_1Q20_review_vn/page_1_QB6,Tính mức tăng của lợi nhuận trước dự phòng từ năm 2019 đến dự báo năm 2022 (tỷ đồng).,"subtract(50461, 29870)",20591.0,"subtract(50461, 33976), divide(#0, 33976)","subtract(50461, 33976), divide(#0, 33976)"
AMT/2012/page_118.pdf-1,"Dựa trên phân bổ giá mua cuối cùng, tổng số nợ phải trả là bao nhiêu?","add(5536, 38519)",44055.0,"add(-5536, -38519)","add(-5536, -38519)"
GS/2013/page_63.pdf-2,Sự thay đổi tổng tài sản từ năm 2012 đến 2013 là bao nhiêu triệu đô la?,"subtract(938555, 911507)",27048.0,"subtract(938555, 911507)","subtract(938555, 911507)"
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA1,"Tổng giá trị hợp lý của cổ phiếu CRE, được tính bằng cách cộng các kết quả có trọng số của phương pháp FCFF và FCFE, là bao nhiêu?","add(27345, 28032)",55377.0,"add(27345, 28032)
```

Kết quả là:
```plaintext","add(27345, 28032)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QA3,Chênh lệch giữa EPS cao nhất và thấp nhất trong giai đoạn 2016-2021(F) là bao nhiêu (VND)?,"subtract(5685, 3495)",2190.0,"table_max(EPS (VND), none), table_min(EPS (VND), none), subtract(#0, #1)","table_max(EPS (VND), none), table_min(EPS (VND), none), subtract(#0, #1)"
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QA3,Tỷ suất lãi ròng năm 2019 là bao nhiêu?,"divide(182, 1430)",0.12727,"divide(182, 1430)","divide(182, 1430)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA1,Doanh thu dự phóng năm 2019F đã thay đổi bao nhiêu phần trăm so với năm 2018?,"subtract(3971, 3888), divide(#0, 3888)",0.02135,"subtract(3971, 3888), divide(#0, 3888)","subtract(3971, 3888), divide(#0, 3888)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB6,Tính tỷ lệ phần trăm thay đổi ROE từ năm 2017 đến 2019F.,"subtract(18.7, 23.3), divide(#0, 23.3)",-0.19742,"subtract(18.7, 23.3), divide(#0, 23.3), multiply(#0, 100)","subtract(18.7, 23.3), divide(#0, 23.3)"
masvn/2020/2020044-CTCP_a__utu_va_Pha_ttrie__nBa__t_o__ngsa_nAnGia-C/page_6_QA6,Tỷ lệ nợ vay trên tổng giá trị doanh nghiệp là bao nhiêu?,"divide(1070451, 2494125)",0.42919,"divide(1070451, 2494125)","divide(1070451, 2494125)"
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QA8,EPS thấp nhất trong giai đoạn 2015-2020(F) là bao nhiêu (VND)?,"table_min(EPS (VND), none)",1516.0,"table_min(EPS (VND), none)",
DRE/2007/page_56.pdf-2,Thu nhập ròng trên mỗi cổ phiếu phổ thông trong năm 2007 là bao nhiêu?,"divide(217692, 139255)",1.56326,"divide(232091, 149614)
```

Kết quả:
```plaintext","divide(232091, 149614)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB4,Tính trung bình biên lợi nhuận hoạt động (OP Margin %) trong giai đoạn 2015 đến 2019F.,"table_average(OP Margin (%), none)",0.1904,"table_average(OP Margin (%), none)","table_average(OP Margin (%), none)"
JKHY/2017/page_26.pdf-3,tổng lợi tức năm 2015 của nhóm đối thủ là bao nhiêu?,"subtract(203.87, 161.90)",41.97,"subtract(203.87, 100.00)
```

Kết quả:
```plaintext","subtract(203.87, 100)"
RCL/2016/page_6.pdf-2,Tỷ lệ tăng dự kiến về số giường tàu du lịch toàn cầu từ năm 2017 đến 2021 là bao nhiêu phần trăm?,"divide(173000, 503000)",0.34394,"subtract(676000, 503000), divide(#0, 503000), multiply(#0, 100)","subtract(676000, 503000), divide(#0, 503000)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA8,Chênh lệch giữa lợi nhuận trước thuế năm 2018 và lợi nhuận hoạt động (tính bằng tỷ đồng) là bao nhiêu?,"subtract(7800, 7767)",33.0,"subtract(7800, 7767)","subtract(7800, 7767)"
MAR/2004/page_45.pdf-2,Sự chênh lệch giữa giá trị ghi sổ và giá trị hợp lý của nợ dài hạn và các khoản nợ dài hạn khác trong năm 2014 là bao nhiêu?,"subtract(875, 848)",27.0,"subtract(848, 875)",...
C/2009/page_243.pdf-1,Tỷ lệ tăng ròng trong chứng khoán bán theo các thỏa thuận mua lại so với các chuyển giao ròng là bao nhiêu?,"divide(5, 6.2)",0.80645,"divide(5, 6.2)","divide(5, 6.2)"
JPM/2003/page_106.pdf-3,Giá trị trung bình của các phương tiện cho vay thương mại cấu trúc do VIES phát hành trong các năm 2002 và 2003 là bao nhiêu tỷ?,"table_average(Các công cụ cho vay thương mại có cấu trúc, none)",6.25,"table_average([5.3, 7.2], none)","table_average([5.3, 7.2], none)"
MS/2013/page_132.pdf-2,"Bao nhiêu khoản vay và cam kết ""dựa trên sự kiện"" tính đến ngày 31 tháng 12 năm 2013 sẽ đáo hạn trong năm 2014, tính bằng tỷ đô la?","multiply(9.5, 0.33)",3.135,"```plaintext
multiply(9.5, 0.33)","multiply(9.5, 0.33)"
MS/2013/page_139.pdf-2,"Tổng mức tiếp xúc với các công cụ phái sinh liên quan đến chính phủ, tính bằng triệu, là bao nhiêu?","add(1597, 816)",2413.0,816,816
FIS/2006/page_31.pdf-1,Phần nào trong tổng số địa điểm thuê nằm ở Texas?,"add(63, 81), divide(19, #0)",0.13194,"divide(19, 219)","divide(19, 219)"
LMT/2016/page_49.pdf-4,lợi nhuận hoạt động trung bình của mfc tính bằng triệu trong khoảng thời gian từ năm 2014 đến 2016 là bao nhiêu?,"table_average(lợi nhuận hoạt động, none)",1214.66667,"**
```plaintext
table_average(lợi nhuận hoạt động, none)
```

**","table_average(lợi nhuận hoạt động, none)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB2,Tính tỷ lệ phần trăm thay đổi doanh thu từ năm 2018 đến 2019F.,"subtract(3971, 3888), divide(#0, 3888)",0.02135,"subtract(3971, 3888), divide(#0, 3888), multiply(#0, 100)","subtract(3971, 3888), divide(#0, 3888)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA4,"mảng kháng sinh chiếm 40,4% doanh thu năm 2017. Dựa trên số liệu doanh thu từ bảng, doanh thu của mảng kháng sinh năm 2017 là bao nhiêu tỷ đồng?","multiply(4063, 0.404)",1641.452,"multiply(4063, 0.404)","multiply(4063, 0.404)"
RL/2008/page_23.pdf-1,tỷ lệ phần trăm các cửa hàng bán lẻ của nhà máy tính đến ngày 29 tháng 3 năm 2008 nằm ở châu Âu là bao nhiêu?,"divide(22, 158)",0.13924,"divide(22, 158)","divide(22, 158), multiply(#0, 100)"
masvn/2020/2020056-HPG_Companynote_MAS22.05.2020/page_1_QA6,Chênh lệch giữa doanh thu và lợi nhuận ròng trong năm 2019 là bao nhiêu?,"subtract(63658, 7528)",56130.0,"subtract(63658, 7528)
```

The answer is:

```plaintext","subtract(63658, 7528)"
