id,question,gold_program,gold_answer,program_step1,program_step2
VRTX/2006/page_111.pdf-4,Tỷ lệ của tổng tài sản cố định ròng năm 2006 so với năm 2005 là bao nhiêu?,"divide(61535, 54533)",1.1284,,"divide(892, 18600)"
MRO/2011/page_108.pdf-2,Tổng chi phí phát triển tính bằng triệu trong giai đoạn ba năm là bao nhiêu?,"table_sum(chi phí phát triển phát sinh trong kỳ, none)",7231.0,,"divide(892, 18600)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QB6,EPS tăng bao nhiêu từ năm 2019 đến năm 2020 dự báo?,"subtract(1843, 1149)",694.0,,"divide(892, 18600)"
masvn/2020/2020060-TLG_Companynote_MAS03.06.2020/page_1_QB8,doanh thu tài chính năm 2019 tăng lên bao nhiêu tỷ đồng so với năm 2018?,"subtract(29.9 , 13.5 )",16.4,,
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QB4,Tính tỷ lệ phần trăm giảm của hệ số P/E từ năm 2018 đến năm 2020 dự báo.,"subtract(9.5, 14.7), divide(#0, 14.7)",-0.35374,,"divide(892, 18600)"
RSG/2012/page_93.pdf-2,Tỷ lệ phần trăm thay đổi trong các khoản bổ sung tính vào chi phí từ năm 2011 đến 2012 trong phần dự phòng các khoản phải thu khó đòi là bao nhiêu?,"subtract(29.7, 21.0), divide(#0, 21.0)",0.41429,,"divide(892, 18600)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA5,Có sự chênh lệch bao nhiêu điểm phần trăm giữa ROE dự báo cho năm 2019 và mục tiêu ROE?,"subtract(22.97, 22)",0.97,,"divide(892, 18600)"
GIS/2017/page_31.pdf-4,"Trong năm 2018, tỷ lệ các khoản thanh toán lợi ích dự kiến từ các kế hoạch phúc lợi sau khi nghỉ việc chưa được tài trợ so với khoản tiền lương hoãn lại là bao nhiêu?","divide(21, 14.6)",1.43836,,"divide(892, 18600)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_10_QA3,Chênh lệch giữa P/E mục tiêu và P/E dự báo cho năm 2020 là bao nhiêu?,"subtract(25, 21.1)",3.9,,"divide(892, 18600)"
masvn/2020/2020163-VN_DHG_Update_BUY_MAS_20201117/page_1_QA9,Lợi nhuận sau thuế (LNST) cao nhất trong giai đoạn từ năm tài chính 2018 đến 2022 là bao nhiêu tỷ đồng?,"table_max(LNST ( tỷ đồng), none)",774.0,,"divide(892, 18600)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_7_QB4,Tỷ lệ tăng EPS của PPC từ năm 2016 đến năm 2019 là bao nhiêu phần trăm?,"subtract(3885, 1724), divide(#0, 1724)",1.25348,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA6,tổng doanh thu dự kiến cho năm 2022F là bao nhiêu nếu mảng?,"divide(1784, 0.32)",5575.0,,"divide(892, 18600)"
masvn/2020/2020007-RealEstatestocks_VaR_V_final/page_2_QA1,Tổng số căn hộ dự kiến bán được ở thị trường TP. HCM và Hà Nội trong năm 2018 là bao nhiêu?,"add(40000, 28000)",68000.0,,"divide(892, 18600)"
JPM/2003/page_106.pdf-2,"Trong năm 2003, tỷ lệ giữa các phương tiện cho vay thương mại có cấu trúc và các phương tiện ghi chú liên kết tín dụng là bao nhiêu?","divide(5.3, 17.7)",0.29944,,"divide(892, 18600)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_9_QA2,Giá trị cổ phiếu PPC được tính toán dựa trên giá trị sổ sách tại ngày 31/12/2019  và P/B bình quân ngành là bao nhiêu?,"multiply(18304, 1.72)",31482.88,,"divide(892, 18600)"
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QA2,tính tỷ lệ phần trăm đóng góp của bhx vào tổng doanh thu trong quý 1 năm 2019.,"divide(1751, 25017)",0.06999,,"divide(892, 18600)"
ZBH/2009/page_58.pdf-2,Phần trăm của tổng các nghĩa vụ hợp đồng được tạo thành từ các khoản thanh toán lãi là bao nhiêu?,"divide(1095.6, 2719.3)",0.4029,,"divide(892, 18600)"
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QA8,doanh thu của chuỗi tgdđ đã thay đổi như thế nào từ quý 1 năm 2018 đến quý 1 năm 2019?,"subtract(8756, 9554)",-798.0,,"divide(892, 18600)"
CMCSA/2015/page_67.pdf-3,Tỷ lệ phần trăm chi phí vốn phát sinh trong mảng truyền thông cáp cho thiết bị tại cơ sở khách hàng trong năm 2015 là bao nhiêu?,"divide(3698, 7034)",0.52573,,"divide(892, 18600)"
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QB10,Tốc độ tăng trưởng doanh thu quý 1 năm 2019 so với quý 1 năm 2018 thấp hơn bao nhiêu phần trăm so với tốc độ tăng trưởng quý 1 năm 2018?,"subtract(46, 9.9)",36.1,,"divide(892, 18600)"
AWK/2013/page_122.pdf-2,"tính đến ngày 31 tháng 12 năm 2013, tỷ lệ lãi và phạt chiếm bao nhiêu phần trăm trong tổng lợi ích thuế chưa được ghi nhận?","add(242, 177947), divide(242, #0)",0.00136,,"divide(892, 18600)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA3,Tỷ lệ P/E sẽ là bao nhiêu nếu giá cổ phiếu đạt mức giá hợp lý 40.000 đ/cp?,"divide(40000, 1843)",21.70374,,.....
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA1,Lợi nhuận sau thuế năm 2018 đã tăng bao nhiêu phần trăm so với năm 2017?,"subtract(6113, 3520), divide(#0, 3520)",0.73665,,
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA8,Tổng doanh thu từ năm 2015 đến năm 2018 là bao nhiêu tỷ đồng?,"add(3608, 3783), add(#0, 4063), add(#1, 3888)",15342.0,,"divide(892, 18600)"
HUM/2009/page_105.pdf-2,tỷ lệ phần trăm thay đổi của độ biến động dự kiến từ năm 2008 đến 2009 là bao nhiêu?,"subtract(39.2, 28.2), divide(#0, 28.2)",0.39007,,"divide(892, 18600)"
BLL/2006/page_67.pdf-4,bao nhiêu phần trăm tổng tài sản ròng thu được là tài sản cố định hữu hình?,"divide(239.5, 802.6)",0.29841,,"divide(892, 18600)"
ETR/2016/page_374.pdf-2,"Tốc độ tăng trưởng doanh thu ròng năm 2016 của Entergy Mississippi, Inc. là bao nhiêu?","subtract(705.4, 696.3), divide(#0, 696.3)",0.01307,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA5,dự báo doanh thu mảng TPCN năm 2019F chiếm bao nhiêu phần trăm trong tổng doanh thu dự phóng năm 2019F từ bảng?,"divide(341, 3971)",0.08587,,
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB8,biên lợi nhuận hoạt động (OP Margin %) năm 2019F có tăng so với năm 2018 là bao nhiêu phần trăm?,"subtract(19.3, 18.2), divide(#0, 18.2)",0.06044,,"divide(892, 18600)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QB10,Tính tổng lợi nhuận gộp đóng góp từ 3 lĩnh vực chính theo phần trăm doanh thu năm 2019.,"add(15.1, 63.1), add(#0, 14.6)",92.8,,.....
IPG/2008/page_72.pdf-1,Tỷ lệ phần trăm lợi ích thuế chưa được công nhận trong năm 2008 đến từ các lợi ích thuế có thể ảnh hưởng đến tỷ lệ thuế hiệu quả nếu được công nhận là bao nhiêu?,"divide(131.8, 148.8)",0.88575,,"divide(892, 18600)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QA2,Doanh thu trung bình từ năm tài chính 2017 đến 2019 là bao nhiêu tỷ đồng?,"add(29710, 32662), add(#0, 35374), divide(#1, 3)",32582.0,,"multiply(18.6, 1000), divide(892, #0)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QB6,Tính phần trăm thay đổi EPS từ năm 2020 đến 2021.,"subtract(962, 788), divide(#0, 788)",0.22081,,
MRO/2013/page_19.pdf-4,Tỷ lệ phần trăm diện tích đất chưa phát triển ròng hết hạn nằm ở Hoa Kỳ trong năm 2014 là bao nhiêu?,"divide(145, 586)",0.24744,,"divide(892, 18600)"
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QA4,"dựa trên kết quả quý 1 năm 2019, lợi nhuận sau thuế (lnst) kế hoạch cho cả năm 2019 là bao nhiêu?","divide(1041, 0.292)",3565.06849,,"divide(892, 18600)"
